period,position,final_seniority,final_salary
2022_H2,"Data Science, Machine Learning, Big Data",junior,2000
2022_H2,"Data Science, Machine Learning, Big Data",middle,3200
2022_H2,"Data Science, Machine Learning, Big Data",junior,1150
2022_H2,"Data Science, Machine Learning, Big Data",senior,6100
2022_H2,"Data Science, Machine Learning, Big Data",junior,3800
2022_H2,"Data Science, Machine Learning, Big Data",senior,4200
2022_H2,"Data Science, Machine Learning, Big Data",senior,4600
2022_H2,"Data Science, Machine Learning, Big Data",junior,1000
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000
2022_H2,"Data Science, Machine Learning, Big Data",junior,1408
2022_H2,"Data Science, Machine Learning, Big Data",senior,5600
2022_H2,"Data Science, Machine Learning, Big Data",middle,2300
2022_H2,"Data Science, Machine Learning, Big Data",senior,8000
2022_H2,"Data Science, Machine Learning, Big Data",junior,800
2022_H2,"Data Science, Machine Learning, Big Data",middle,3500
2022_H2,"Data Science, Machine Learning, Big Data",junior,3500
2022_H2,"Data Science, Machine Learning, Big Data",middle,1300
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5650
2022_H2,"Data Science, Machine Learning, Big Data",junior,950
2022_H2,"Data Science, Machine Learning, Big Data",junior,900
2022_H2,"Data Science, Machine Learning, Big Data",junior,3600
2022_H2,"Data Science, Machine Learning, Big Data",junior,700
2022_H2,"Data Science, Machine Learning, Big Data",middle,2800
2022_H2,"Data Science, Machine Learning, Big Data",senior,3520
2022_H2,"Data Science, Machine Learning, Big Data",junior,3500
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000
2022_H2,"Data Science, Machine Learning, Big Data",senior,4600
2022_H2,"Data Science, Machine Learning, Big Data",middle,1700
2022_H2,"Data Science, Machine Learning, Big Data",senior,4000
2022_H2,"Data Science, Machine Learning, Big Data",junior,1800
2022_H2,"Data Science, Machine Learning, Big Data",junior,900
2022_H2,"Data Science, Machine Learning, Big Data",junior,800
2022_H2,"Data Science, Machine Learning, Big Data",senior,5200
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000
2022_H2,"Data Science, Machine Learning, Big Data",middle,1200
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000
2022_H2,"Data Science, Machine Learning, Big Data",middle,2300
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000
2022_H2,"Data Science, Machine Learning, Big Data",senior,7000
2022_H2,"Data Science, Machine Learning, Big Data",middle,5250
2022_H2,"Data Science, Machine Learning, Big Data",junior,1200
2022_H2,"Data Science, Machine Learning, Big Data",middle,2400
2022_H2,"Data Science, Machine Learning, Big Data",junior,700
2022_H2,"Data Science, Machine Learning, Big Data",junior,730
2022_H2,"Data Science, Machine Learning, Big Data",junior,1100
2022_H2,"Data Science, Machine Learning, Big Data",junior,950
2022_H2,"Data Science, Machine Learning, Big Data",senior,6000
2022_H2,"Data Science, Machine Learning, Big Data",junior,5000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5300
2022_H2,"Data Science, Machine Learning, Big Data",middle,1800
2022_H2,"Data Science, Machine Learning, Big Data",senior,7200
2022_H2,"Data Science, Machine Learning, Big Data",junior,240
2022_H2,"Data Science, Machine Learning, Big Data",senior,8000
2022_H2,"Data Science, Machine Learning, Big Data",middle,2800
2022_H2,"Data Science, Machine Learning, Big Data",junior,600
2022_H2,"Data Science, Machine Learning, Big Data",middle,2500
2022_H2,"Data Science, Machine Learning, Big Data",junior,3100
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000
2022_H2,"Data Science, Machine Learning, Big Data",junior,450
2022_H2,"Data Science, Machine Learning, Big Data",senior,7300
2022_H2,"Data Science, Machine Learning, Big Data",senior,5200
2022_H2,"Data Science, Machine Learning, Big Data",junior,950
2022_H2,"Data Science, Machine Learning, Big Data",middle,700
2022_H2,"Data Science, Machine Learning, Big Data",junior,1500
2022_H2,"Data Science, Machine Learning, Big Data",middle,1500
2022_H2,"Data Science, Machine Learning, Big Data",junior,1200
2022_H2,"Data Science, Machine Learning, Big Data",senior,4322
2022_H2,"Data Science, Machine Learning, Big Data",junior,760
2022_H2,"Data Science, Machine Learning, Big Data",junior,1350
2022_H2,"Data Science, Machine Learning, Big Data",middle,3760
2022_H2,"Data Science, Machine Learning, Big Data",senior,3500
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000
2022_H2,"Data Science, Machine Learning, Big Data",middle,4000
2022_H2,"Data Science, Machine Learning, Big Data",middle,3300
2022_H2,"Data Science, Machine Learning, Big Data",middle,2500
2022_H2,"Data Science, Machine Learning, Big Data",middle,1800
2022_H2,"Data Science, Machine Learning, Big Data",middle,3700
2022_H2,"Data Science, Machine Learning, Big Data",junior,1200
2022_H2,"Data Science, Machine Learning, Big Data",middle,3500
2022_H2,"Data Science, Machine Learning, Big Data",junior,950
2022_H2,"Data Science, Machine Learning, Big Data",senior,6900
2022_H2,"Data Science, Machine Learning, Big Data",middle,2000
2022_H2,"Data Science, Machine Learning, Big Data",middle,2000
2022_H2,"Data Science, Machine Learning, Big Data",middle,2400
2022_H2,"Data Science, Machine Learning, Big Data",senior,9000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000
2022_H2,"Data Science, Machine Learning, Big Data",junior,4000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5500
2022_H2,"Data Science, Machine Learning, Big Data",junior,720
2022_H2,"Data Science, Machine Learning, Big Data",junior,2500
2022_H2,"Data Science, Machine Learning, Big Data",senior,10000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5500
2022_H2,"Data Science, Machine Learning, Big Data",senior,5500
2022_H2,"Data Science, Machine Learning, Big Data",senior,5300
2022_H2,"Data Science, Machine Learning, Big Data",junior,850
2022_H2,"Data Science, Machine Learning, Big Data",middle,4845
2022_H2,"Data Science, Machine Learning, Big Data",senior,8000
2022_H2,"Data Science, Machine Learning, Big Data",junior,780
2022_H2,"Data Science, Machine Learning, Big Data",junior,500
2022_H2,"Data Science, Machine Learning, Big Data",middle,4100
2022_H2,"Data Science, Machine Learning, Big Data",middle,3300
2022_H2,"Data Science, Machine Learning, Big Data",middle,2500
2022_H2,"Data Science, Machine Learning, Big Data",senior,6800
2022_H2,"Data Science, Machine Learning, Big Data",senior,4500
2022_H2,"Data Science, Machine Learning, Big Data",middle,2200
2022_H2,"Data Science, Machine Learning, Big Data",senior,5500
2022_H2,"Data Science, Machine Learning, Big Data",junior,1710
2022_H2,"Data Science, Machine Learning, Big Data",middle,1900
2022_H2,"Data Science, Machine Learning, Big Data",senior,4500
2022_H2,"Data Science, Machine Learning, Big Data",junior,10600
2022_H2,"Data Science, Machine Learning, Big Data",middle,1500
2022_H2,"Data Science, Machine Learning, Big Data",middle,2700
2022_H2,"Data Science, Machine Learning, Big Data",junior,1800
2022_H2,"Data Science, Machine Learning, Big Data",junior,1475
2022_H2,"Data Science, Machine Learning, Big Data",middle,4930
2022_H2,"Data Science, Machine Learning, Big Data",junior,8000
2022_H2,"Data Science, Machine Learning, Big Data",middle,3700
2022_H2,"Data Science, Machine Learning, Big Data",junior,800
2022_H2,"Data Science, Machine Learning, Big Data",senior,5400
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000
2022_H2,"Data Science, Machine Learning, Big Data",middle,4000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5100
2022_H2,"Data Science, Machine Learning, Big Data",senior,5400
2022_H2,"Data Science, Machine Learning, Big Data",junior,1500
2022_H2,"Data Science, Machine Learning, Big Data",senior,4500
2022_H2,"Data Science, Machine Learning, Big Data",junior,1080
2022_H2,"Data Science, Machine Learning, Big Data",senior,9000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5050
2022_H2,"Data Science, Machine Learning, Big Data",middle,2500
2022_H2,"Data Science, Machine Learning, Big Data",junior,1300
2022_H2,"Data Science, Machine Learning, Big Data",middle,4500
2022_H2,"Data Science, Machine Learning, Big Data",junior,2650
2022_H2,"Data Science, Machine Learning, Big Data",senior,6500
2022_H2,"Data Science, Machine Learning, Big Data",junior,2350
2022_H2,"Data Science, Machine Learning, Big Data",senior,7000
2022_H2,"Data Science, Machine Learning, Big Data",junior,1300
2022_H2,"Data Science, Machine Learning, Big Data",senior,6270
2022_H2,"Data Science, Machine Learning, Big Data",middle,3700
2022_H2,"Data Science, Machine Learning, Big Data",middle,5200
2022_H2,"Data Science, Machine Learning, Big Data",junior,2450
2022_H2,"Data Science, Machine Learning, Big Data",senior,7500
2022_H2,"Data Science, Machine Learning, Big Data",senior,3500
2022_H2,"Data Science, Machine Learning, Big Data",junior,600
2022_H2,"Data Science, Machine Learning, Big Data",junior,1000
2022_H2,"Data Science, Machine Learning, Big Data",junior,1623
2022_H2,"Data Science, Machine Learning, Big Data",junior,1500
2022_H2,"Data Science, Machine Learning, Big Data",middle,3500
2022_H2,"Data Science, Machine Learning, Big Data",junior,1100
2022_H2,"Data Science, Machine Learning, Big Data",junior,2000
2022_H2,"Data Science, Machine Learning, Big Data",senior,4750
2022_H2,"Data Science, Machine Learning, Big Data",senior,3000
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5500
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5700
2022_H2,"Data Science, Machine Learning, Big Data",middle,3800
2022_H2,"Data Science, Machine Learning, Big Data",senior,3000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5850
2022_H2,"Data Science, Machine Learning, Big Data",senior,7350
2022_H2,"Data Science, Machine Learning, Big Data",senior,4500
2022_H2,"Data Science, Machine Learning, Big Data",middle,2000
2022_H2,"Data Science, Machine Learning, Big Data",middle,2000
2022_H2,"Data Science, Machine Learning, Big Data",senior,5700
2022_H2,"Data Science, Machine Learning, Big Data",junior,2400
2022_H2,"Data Science, Machine Learning, Big Data",senior,5100
2022_H2,"Data Science, Machine Learning, Big Data",junior,100
2022_H2,"Data Science, Machine Learning, Big Data",junior,1500
2022_H2,"Data Science, Machine Learning, Big Data",junior,900
2022_H2,"Data Science, Machine Learning, Big Data",middle,5250
2022_H2,"Data Science, Machine Learning, Big Data",junior,750
2022_H2,"Data Science, Machine Learning, Big Data",junior,550
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000
2022_H2,"Data Science, Machine Learning, Big Data",senior,6000
2022_H2,"Data Science, Machine Learning, Big Data",middle,950
2022_H2,"Data Science, Machine Learning, Big Data",junior,1500
2022_H2,"Data Science, Machine Learning, Big Data",middle,2800
2022_H2,"Data Science, Machine Learning, Big Data",senior,6650
2022_H2,"Data Science, Machine Learning, Big Data",junior,1100
2022_H2,"Data Science, Machine Learning, Big Data",middle,3100
2022_H2,"Data Science, Machine Learning, Big Data",senior,4500
2022_H2,"Data Science, Machine Learning, Big Data",senior,4800
2022_H2,"Data Science, Machine Learning, Big Data",middle,5500
2022_H2,"Data Science, Machine Learning, Big Data",senior,3100
2022_H2,"Data Science, Machine Learning, Big Data",senior,6000
2022_H2,"Data Science, Machine Learning, Big Data",senior,3100
2022_H2,"Data Science, Machine Learning, Big Data",senior,6000
2022_H2,"Data Science, Machine Learning, Big Data",middle,800
2022_H2,"Data Science, Machine Learning, Big Data",middle,2500
2022_H2,"Data Science, Machine Learning, Big Data",senior,4800
2022_H2,"Data Science, Machine Learning, Big Data",junior,260
2022_H2,"Data Science, Machine Learning, Big Data",middle,2400
2022_H2,"Data Science, Machine Learning, Big Data",junior,2000
2022_H2,"Data Science, Machine Learning, Big Data",junior,2000
2022_H2,"Data Science, Machine Learning, Big Data",junior,950
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000
2022_H2,"Data Science, Machine Learning, Big Data",senior,8000
2022_H2,"Data Science, Machine Learning, Big Data",junior,1500
2022_H2,"Data Science, Machine Learning, Big Data",middle,3600
2022_H2,"Data Science, Machine Learning, Big Data",junior,4500
2022_H2,"Data Science, Machine Learning, Big Data",junior,911
2022_H2,"Data Science, Machine Learning, Big Data",middle,2000
2022_H2,"Data Science, Machine Learning, Big Data",senior,10000
2022_H2,"Data Science, Machine Learning, Big Data",junior,780
2022_H2,"Data Science, Machine Learning, Big Data",junior,900
2022_H2,"Data Science, Machine Learning, Big Data",senior,4000
2022_H2,"Data Science, Machine Learning, Big Data",junior,1500
2022_H2,"Data Science, Machine Learning, Big Data",middle,4000
2022_H2,"Data Science, Machine Learning, Big Data",junior,500
2022_H2,"Data Science, Machine Learning, Big Data",senior,6000
2022_H2,"Data Science, Machine Learning, Big Data",junior,3800
2022_H2,"Data Science, Machine Learning, Big Data",senior,4270
2022_H2,"Data Science, Machine Learning, Big Data",junior,1205
2022_H2,"Data Science, Machine Learning, Big Data",senior,5500
2022_H2,"Data Science, Machine Learning, Big Data",middle,2500
2022_H2,"Data Science, Machine Learning, Big Data",senior,7125
2022_H2,"Data Science, Machine Learning, Big Data",junior,780
2022_H2,"Data Science, Machine Learning, Big Data",middle,1500
2022_H2,"Data Science, Machine Learning, Big Data",junior,2500
2022_H2,"Data Science, Machine Learning, Big Data",junior,4200
2022_H2,"Data Science, Machine Learning, Big Data",junior,900
2022_H2,"Data Science, Machine Learning, Big Data",senior,5500
2022_H2,"Data Science, Machine Learning, Big Data",middle,2500
2022_H2,"Data Science, Machine Learning, Big Data",junior,500
2022_H2,"Data Science, Machine Learning, Big Data",junior,1300
2022_H2,"Data Science, Machine Learning, Big Data",junior,2600
2022_H2,"Data Science, Machine Learning, Big Data",senior,3800
2022_H2,"Data Science, Machine Learning, Big Data",junior,800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1300
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,10000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,6650
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1350
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1920
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3750
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,1090
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,10000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,10700
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3317
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3100
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2850
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,911
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5300
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1310
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4550
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4380
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6270
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,750
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4275
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1100
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1400
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2300
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1240
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1550
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3700
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3600
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1750
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,1200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1600
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1288
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3850
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6650
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3400
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,5200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8645
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6650
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,945
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,1800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5650
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2100
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9600
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4400
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1400
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,10260
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1100
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,750
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7037
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5420
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3600
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2280
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5100
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2850
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,11210
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,5100
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,6000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,950
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,400
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5300
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2250
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,2400
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1650
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,9000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1450
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,2800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1100
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,4131
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,4500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,640
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,900
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,1820
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6200
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,6800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,8000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,600
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3040
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,935
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,3000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4150
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,400
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1320
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,2800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,3500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,1750
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,750
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5090
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",junior,500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3300
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,7000
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,5800
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3165
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,3500
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",senior,4250
2023_H1,"Data Science, Machine Learning, AI, Big Data, Data Engineer",middle,500
